Reference,Project_1,Project_2,Project_3,Stratum,Gear,Rep,Longitude,Latitude,StartDepth,Zone,Grid,Secchi_on_bottom,Secchi_depth,SAM,BottomVegCover,Seagrass_habitat_descriptor,Distance_to_edge,TotalShoreCover,Total_Over_Site,Intermittent_land,Dist_to_Shore,Dist_to_ShoreType,Dist_to_MHTM,BycatchQuantity,BankDistance,ShoreDistance,Historic_Reference,starttime,date,month,year,gr,effort,slope,Season,TBEP_seg,ScoreNumTaxa,ScoreShannon,ScoreTaxaSelect,ScoreTaxaBenthic,ScoreNumGuilds,TBNI_Score,sgyear,FLUCCSCODE,acres,areas,mngacre
TBM1998072102,AM,,,A,20,1,-82.5955,27.8645,1,B,126,YES,1,,50,,,,,,,,,15,90,88,TBM980610,8:59:00,21JUL1998,7,1998,20,1.4,0,Summer,OTB,7,10,8,8,10,86,1999,9116,601.363059996378,19,8681.7103268
TBM1998072105,AM,,,A,20,1,-82.681333,27.917333,1,A,63,YES,1,,60,,,,,,,,,10,99,99,TBM980613,11:10:00,21JUL1998,7,1998,20,1.4,0,Summer,OTB,8,10,8,9,7,84,1999,NA,NA,21,6230.095118
TBM1998072202,AM,,,A,20,1,-82.654167,28.003333,0.8,A,10,YES,0.8,,85,,,,,,,,,50,99,99,TBM980604,9:58:00,22JUL1998,7,1998,20,1.4,0,Summer,OTB,9,8,10,10,10,94,1999,9113,392.514187468931,24,9065.0167245
TBM1998072204,AM,,,B,20,1,-82.669167,28.030167,0.8,A,5,NO,0.8,,0,,,,,,,,,5,30,30,TBM980606,11:50:00,22JUL1998,7,1998,20,1.4,0,Summer,OTB,2,6,5,3,3,38,1999,NA,NA,23,10324.219466
TBM1998072206,AM,,,B,20,1,-82.572667,27.962833,1,A,40,YES,1.2,,40,,,,,,,,,0.5,5,5,TBM980608,14:16:00,22JUL1998,7,1998,20,1.4,0,Summer,OTB,8,10,8,8,7,82,1999,NA,NA,25,6527.2609432
TBM1998081207,AM,,,A,20,1,-82.687167,27.511167,0.9,E,440,YES,0.9,,100,,,,,,,,,3,99,99,TBM980649,10:08:00,12AUG1998,8,1998,20,1.4,0,Summer,LTB,5,7,3,3,10,56,1999,9116,1423.31208025914,10,9928.7089733
TBM1998081303,AM,,,A,20,1,-82.643167,27.91,0.8,A,82,YES,0.8,,50,,,,,,,,,0,20,20,TBM980661,10:18:00,13AUG1998,8,1998,20,1.4,0,Summer,OTB,5,6,2,3,10,52,1999,NA,NA,21,6230.095118
TBM1998081403,AM,,,B,20,1,-82.472667,27.848833,0.8,C,144,YES,0.8,,0,,,,,,,,,0,45,45,TBM980665,10:08:00,14AUG1998,8,1998,20,1.4,0,Summer,HB,0,0,2,0,0,4,1999,NA,NA,4,4539.4638881
TBM1998081404,AM,,,B,20,1,-82.485833,27.897667,1,C,104,NO,0.6,,0,,,,,,,,,0,70,70,TBM980666,10:27:00,14AUG1998,8,1998,20,1.4,0,Summer,HB,1,5,2,2,3,26,1999,NA,NA,2,6307.6176093
TBM1998081701,AM,,,A,20,1,-82.7225,27.95,0.6,A,31,NO,0.6,,65,,,,,,,,,0.5,99,98,TBM980668,8:05:00,17AUG1998,8,1998,20,1.4,0,Summer,OTB,5,8,8,5,10,72,1999,9113,227.623168968835,22,5889.9419909
TBM1998081708,AM,,,A,20,1,-82.549167,27.960833,0.6,A,42,NO,0.6,,100,,,,,,,,,0.5,99,99,TBM980670,10:02:00,17AUG1998,8,1998,20,1.4,0,Summer,OTB,6,5,5,5,7,56,1999,9113,670.606496987786,25,6527.2609432
TBM1998081715,AM,,,B,20,1,-82.661,27.997833,1.3,A,16,NO,1.3,,0,,,,,,,,,5,99,99,TBM980672,12:05:00,17AUG1998,8,1998,20,1.4,0,Summer,OTB,5,9,2,5,10,62,1999,9113,413.245949927957,23,10324.219466
TBM1998081803,AM,,,B,20,1,-82.633333,27.550833,0.7,E,403,YES,0.7,,5,,,,,,,,,0,99,99,TBM980697,11:50:00,18AUG1998,8,1998,20,1.4,0,Summer,LTB,2,6,3,3,3,34,1999,9116,2270.8811000018,8,21773.055647
TBM1998081804,AM,,,B,20,1,-82.6325,27.553833,0.6,E,404,YES,0.6,,0,,,,,,,,,0,99,99,TBM980698,12:11:00,18AUG1998,8,1998,20,1.4,0,Summer,LTB,2,7,3,2,7,42,1999,NA,NA,8,21773.055647
TBM1998081902,AM,,,A,20,1,-82.599167,27.7985,0.8,B,193,YES,0.8,,50,,,,,,,,,0.5,99,99,TBM980675,9:30:00,19AUG1998,8,1998,20,1.4,0.2,Summer,MTB,7,10,8,9,7,82,1999,9113,447.426180576155,18,8914.5691846
TBM1998081903,AM,,,A,20,1,-82.617,27.819,0.4,B,154,YES,0.4,,95,,,,,,,,,1,99,99,TBM980676,10:07:00,19AUG1998,8,1998,20,1.4,0,Summer,MTB,5,3,2,5,7,44,1999,NA,NA,18,8914.5691846
TBM1998081907,AM,,,B,20,1,-82.624667,27.741333,0.8,B,244,YES,0.8,,0,,,,,,,,,0.5,99,99,TBM980680,14:25:00,19AUG1998,8,1998,20,1.4,0,Summer,MTB,5,10,5,6,7,66,1999,9113,288.739507171324,17,7685.8332152
TBM1998082003,AM,,,A,20,1,-82.4755,27.719167,0.8,C,269,YES,0.8,,80,,,,,,,,,0.5,15,15,TBM980702,10:57:00,20AUG1998,8,1998,20,1.4,0,Summer,MTB,9,10,10,8,10,94,1999,NA,NA,6,20137.862998
TBM1998082004,AM,,,B,20,1,-82.408333,27.790833,0.7,C,204,YES,0.7,,5,,,,,,,,,0,99,99,TBM980703,11:50:00,20AUG1998,8,1998,20,1.4,0,Summer,MTB,1,4,2,0,3,20,1999,NA,NA,6,20137.862998
TBM1998082102,AM,,,B,20,1,-82.678,27.6505,0.8,D,330,YES,0.8,,5,,,,,,,,,0,32,30,TBM980705,9:03:00,21AUG1998,8,1998,20,1.4,0.2,Summer,LTB,2,7,0,2,7,36,1999,9116,5372.72393978512,12,18816.122087
TBM1998090401,AM,,,B,20,1,-82.481167,27.881167,1,C,118,NO,0.7,,0,,,,,,,,,0,35,35,TBM980737,9:28:00,04SEP1998,9,1998,20,1.4,0,Summer,HB,7,1,10,6,10,68,1999,NA,NA,4,4539.4638881
TBM1998090408,AM,,,B,20,1,-82.417333,27.937167,1.1,C,58,NO,0.6,,0,,,,,,,,,0,20,18,TBM980741,13:30:00,04SEP1998,9,1998,20,1.4,0,Summer,HB,1,5,2,1,3,24,1999,NA,NA,1,2562.9620252
TBM1998090410,AM,,,B,20,1,-82.482,27.9255,1.1,C,74,NO,1,,0,,,,,,,,,0,10,10,TBM980743,15:15:00,04SEP1998,9,1998,20,1.4,0,Summer,HB,1,2,0,1,3,14,1999,NA,NA,2,6307.6176093
TBM1998090411,AM,,,B,20,1,-82.446333,27.912,0.7,C,93,YES,0.7,,0,,,,,,,,,0,6,6,TBM980744,15:35:00,04SEP1998,9,1998,20,1.4,0.3,Summer,HB,7,6,5,5,10,66,1999,NA,NA,2,6307.6176093
TBM1998090809,AM,,,B,20,1,-82.673333,27.6485,0.7,D,343,YES,0.7,,0,,,,,,,,,0,40,40,TBM980749,11:30:00,08SEP1998,9,1998,20,1.4,0,Summer,LTB,0,0,0,0,0,0,1999,9116,609.731665758273,16,8905.9006299
TBM1998091101,AM,,,A,20,1,-82.532833,27.871667,0.6,B,116,YES,0.6,,100,,,,,,,,,2,82,80,TBM980771,8:21:00,11SEP1998,9,1998,20,1.4,0,Summer,OTB,4,5,0,3,10,44,1999,9113,253.721206437645,26,2301.490096
TBM1998091102,AM,,,B,20,1,-82.5405,27.838167,0.9,B,142,YES,1,,5,,,,,,,,,0,99,99,TBM980772,9:00:00,11SEP1998,9,1998,20,1.4,0,Summer,OTB,4,2,5,4,10,50,1999,NA,NA,27,11366.086965
TBM1998091104,AM,,,B,20,1,-82.618333,27.983167,1.1,A,26,NO,1,,0,,,,,,,,,0,99,99,TBM980774,11:10:00,11SEP1998,9,1998,20,1.4,0,Summer,OTB,0,0,2,0,0,4,1999,NA,NA,24,9065.0167245
TBM1998091403,AM,,,A,20,1,-82.723833,27.949167,0.6,A,43,NO,0.4,,100,,,,,,,,,0,30,30,TBM980778,11:35:00,14SEP1998,9,1998,20,1.4,0,Summer,OTB,7,6,8,6,10,74,1999,NA,NA,22,5889.9419909
TBM1998091405,AM,,,A,20,1,-82.634167,27.995833,0.9,A,17,NO,0.8,,100,,,,,,,,,1,99,99,TBM980780,13:34:00,14SEP1998,9,1998,20,1.4,0,Summer,OTB,7,3,8,5,7,60,1999,NA,NA,24,9065.0167245
TBM1998091406,AM,,,B,20,1,-82.677167,28.034167,0.6,A,3,YES,0.6,,0,,,,,,,,,0,30,30,TBM980781,14:07:00,14SEP1998,9,1998,20,1.4,0,Summer,OTB,2,6,0,0,3,22,1999,NA,NA,23,10324.219466
TBM1998091505,AM,,,B,20,1,-82.498667,27.6815,1.2,E,323,NO,1,,0,,,,,,,,,0.2,60,60,TBM980783,9:30:00,15SEP1998,9,1998,20,1.4,0,Summer,MTB,5,3,10,5,10,66,1999,NA,NA,7,12684.447768
TBM1998091516,AM,,,A,20,1,-82.5695,27.633833,0.6,E,349,YES,0.6,,75,,,,,,,,,1,15,15,TBM980785,12:00:00,15SEP1998,9,1998,20,1.4,0,Summer,LTB,8,7,7,9,10,82,1999,NA,NA,8,21773.055647
TBM1998091605,AM,,,A,20,1,-82.681333,27.525333,0.9,E,421,YES,0.9,,100,,,,,,,,,0,99,99,TBM980805,13:59:00,16SEP1998,9,1998,20,1.4,0,Summer,LTB,6,10,7,6,10,78,1999,9113,767.905305858314,10,9928.7089733
TBM1998091606,AM,,,A,20,1,-82.6655,27.525667,0.6,E,422,YES,0.6,,100,,,,,,,,,0.5,99,99,TBM980806,14:27:00,16SEP1998,9,1998,20,1.4,0,Summer,LTB,6,6,3,4,10,58,1999,9113,767.905305858314,10,9928.7089733
TBM1998091607,AM,,,A,20,1,-82.608833,27.569,0.3,E,393,YES,0.6,,100,,,,,,,,,2,52,50,TBM980807,15:13:00,16SEP1998,9,1998,20,1.4,0,Summer,LTB,8,8,10,9,7,84,1999,9116,2270.8811000018,8,21773.055647
TBM1998092401,AM,,,A,20,1,-82.641333,27.736667,0.8,B,243,YES,0.8,,90,,,,,,,,,2,7,5,TBM980813,9:20:00,24SEP1998,9,1998,20,1.4,0.1,Summer,MTB,9,3,8,9,10,78,1999,NA,NA,17,7685.8332152
TBM1998100602,AM,,,B,20,1,-82.4625,27.909833,0.8,C,92,YES,0.9,,0,,,,,,,,,0,6,6,TBM980861,8:52:00,06OCT1998,10,1998,20,1.4,0,Fall,HB,2,4,0,1,5,24,1999,NA,NA,2,6307.6176093
TBM1998100604,AM,,,B,20,1,-82.4285,27.932333,0.6,C,77,YES,0.6,,0,,,,,,,,,0,20,20,TBM980862,9:28:00,06OCT1998,10,1998,20,1.4,0,Fall,HB,8,8,2,7,10,70,1999,NA,NA,1,2562.9620252
TBM1998100605,AM,,,B,20,1,-82.4165,27.928167,0.3,C,78,YES,0.3,,0,,,,,,,,,0,99,99,TBM980863,9:46:00,06OCT1998,10,1998,20,1.4,0,Fall,HB,2,1,0,2,5,20,1999,NA,NA,1,2562.9620252
TBM1998100609,AM,,,B,20,1,-82.417333,27.934167,0.8,C,58,NO,0.6,,0,,,,,,,,,0,99,99,TBM980865,10:46:00,06OCT1998,10,1998,20,1.4,0,Fall,HB,3,1,2,2,8,32,1999,NA,NA,1,2562.9620252
TBM1998100705,AM,,,B,20,1,-82.581167,27.826833,0.9,B,157,YES,0.9,,0,,,,,,,,,0,99,99,TBM980843,11:01:00,07OCT1998,10,1998,20,1.4,0,Fall,MTB,2,7,0,1,7,34,1999,NA,NA,19,8681.7103268
TBM1998100707,AM,,,A,20,1,-82.592667,27.855667,0.7,B,126,YES,0.7,,70,,,,,,,,,50,99,99,TBM980844,11:35:00,07OCT1998,10,1998,20,1.4,0,Fall,OTB,9,7,2,8,10,72,1999,9113,666.54666052472,19,8681.7103268
TBM1998100805,AM,,,A,20,1,-82.634333,27.706,0.5,B,278,YES,0.5,,80,,,,,,,,,0,99,99,TBM980851,9:30:00,08OCT1998,10,1998,20,1.4,0,Fall,MTB,5,10,2,5,7,58,1999,9113,288.739507171324,17,7685.8332152
TBM1998101302,AM,,,B,20,1,-82.718833,27.9525,0.8,A,31,YES,0.8,,0,,,,,,,,,0,60,60,TBM980914,8:55:00,13OCT1998,10,1998,20,1.4,0,Fall,OTB,0,0,2,0,0,4,1999,NA,NA,22,5889.9419909
TBM1998101308,AM,,,A,20,1,-82.5355,27.937167,1,A,54,YES,1,,70,,,,,,,,,0,70,70,TBM980857,9:50:00,13OCT1998,10,1998,20,1.4,0,Fall,OTB,10,1,8,10,10,78,1999,9113,670.606496987786,25,6527.2609432
TBM1998101313,AM,,,B,20,1,-82.63,28.006667,0.8,A,12,YES,0.8,,0,,,,,,,,,0,5,5,TBM980917,11:30:00,13OCT1998,10,1998,20,1.4,0,Fall,OTB,4,8,2,3,7,48,1999,NA,NA,24,9065.0167245
TBM1998101320,AM,,,A,20,1,-82.662333,27.999667,0.7,A,16,NO,0.6,,0,,,,,,,,,0,99,99,TBM980919,13:00:00,13OCT1998,10,1998,20,1.4,0,Fall,OTB,5,1,8,5,10,58,1999,NA,NA,23,10324.219466
TBM1998101410,AM,,,B,20,1,-82.566667,27.604833,0.9,E,372,YES,0.9,,0,,,,,,,,,2,16,15,TBM980923,11:30:00,14OCT1998,10,1998,20,1.4,0,Fall,LTB,7,10,10,7,8,84,1999,9116,2270.8811000018,8,21773.055647
TBM1998101416,AM,,,A,20,1,-82.590833,27.602667,0.5,E,371,YES,0.8,,75,,,,,,,,,0,99,99,TBM980933,13:58:00,14OCT1998,10,1998,20,1.4,0.4,Fall,LTB,5,9,2,4,5,50,1999,9113,1490.55688662239,8,21773.055647
TBM1998110202,AM,,,B,20,1,-82.416833,27.934833,0.8,C,58,YES,0.8,,0,,,,,,,,,0,75,75,TBM980949,9:25:00,02NOV1998,11,1998,20,1.4,0,Fall,HB,0,0,0,0,0,0,1999,NA,NA,1,2562.9620252
TBM1998110207,AM,,,A,20,1,-82.535,27.871333,0.9,B,115,YES,0.9,,100,,,,,,,,,5,99,99,TBM980965,11:50:00,02NOV1998,11,1998,20,1.4,0,Fall,OTB,8,9,10,9,10,92,1999,9113,253.721206437645,26,2301.490096
TBM1998110210,AM,,,B,20,1,-82.458333,27.751667,0.8,C,235,YES,0.8,,0,,,,,,,,,0,25,25,TBM980954,13:20:00,02NOV1998,11,1998,20,1.4,0,Fall,MTB,5,10,8,6,7,72,1999,NA,NA,6,20137.862998
TBM1998110409,AM,,,A,20,1,-82.716333,27.955667,0.7,A,32,YES,0.7,,80,,,,,,,,,2,50,50,TBM980958,11:04:00,04NOV1998,11,1998,20,1.4,0,Fall,OTB,5,1,5,4,7,44,1999,NA,NA,22,5889.9419909
TBM1998110413,AM,,,B,20,1,-82.622333,27.993833,0.4,A,18,YES,0.4,,0,,,,,,,,,0,20,20,TBM980960,12:30:00,04NOV1998,11,1998,20,1.4,0,Fall,OTB,6,10,8,6,7,74,1999,NA,NA,24,9065.0167245
TBM1998110414,AM,,,B,20,1,-82.399667,27.8525,0.8,C,136,YES,0.8,,0,,,,,,,,,0,99,99,TBM980970,12:55:00,04NOV1998,11,1998,20,1.4,0,Fall,HB,3,8,5,3,8,54,1999,NA,NA,5,3521.78211
TBM1998110415,AM,,,A,20,1,-82.613,27.984333,1,A,19,YES,1,,100,,,,,,,,,3,99,99,TBM980961,13:15:00,04NOV1998,11,1998,20,1.4,0,Fall,OTB,10,4,10,10,10,88,1999,9116,483.426364365338,24,9065.0167245
TBM1998110416,AM,,,B,20,1,-82.5705,27.9745,0.8,A,29,YES,0.8,,0,,,,,,,,,0,20,20,TBM980962,13:55:00,04NOV1998,11,1998,20,1.4,0,Fall,OTB,3,8,5,2,10,56,1999,NA,NA,24,9065.0167245
TBM1998111205,AM,,,B,20,1,-82.604333,27.835,0.4,B,138,YES,0.4,,0,,,,,,,,,0,99,99,TBM981038,11:15:00,12NOV1998,11,1998,20,1.4,0,Fall,MTB,0,0,0,0,0,0,1999,NA,NA,19,8681.7103268
TBM1998111206,AM,,,B,20,1,-82.480833,27.744667,0.6,C,253,YES,0.6,,0,,,,,,,,,0,,,TBM981017,11:35:00,12NOV1998,11,1998,20,1.4,0,Fall,MTB,1,4,0,2,3,20,1999,NA,NA,6,20137.862998
TBM1998111207,AM,,,A,20,1,-82.635333,27.720167,0.4,B,259,YES,0.4,,100,,,,,,,,,1,42,40,TBM981039,12:00:00,12NOV1998,11,1998,20,1.4,0,Fall,MTB,10,7,5,8,10,80,1999,9116,630.093172667551,17,7685.8332152
TBM1998111602,AM,,,A,20,1,-82.688,27.513833,0.9,E,440,YES,0.9,,100,,,,,,,,,1,12,10,TBM981041,9:30:00,16NOV1998,11,1998,20,1.4,0,Fall,LTB,4,5,2,4,8,46,1999,9116,1423.31208025914,10,9928.7089733
TBM1998111606,AM,,,B,20,1,-82.5665,27.614167,0.9,E,373,YES,0.9,,0,,,,,,,,,0,11,9,TBM981045,12:15:00,16NOV1998,11,1998,20,1.4,0,Fall,LTB,6,2,5,5,5,46,1999,NA,NA,8,21773.055647
TBM1998111607,AM,,,B,20,1,-82.625167,27.560833,0.9,E,404,YES,0.9,,10,,,,,,,,,0,52,50,TBM981046,12:52:00,16NOV1998,11,1998,20,1.4,0,Fall,LTB,4,10,5,4,5,56,1999,9113,1490.55688662239,8,21773.055647
TBM1998120201,AM,,,A,20,1,-82.6855,27.522,0.8,E,420,YES,0.8,,100,,,,,,,,,2,99,99,TBM981064,8:50:00,02DEC1998,12,1998,20,1.4,0,Winter,LTB,9,7,10,9,8,86,1999,NA,NA,10,9928.7089733
TBM1998120306,AM,,,A,20,1,-82.527167,27.6925,0.8,E,304,YES,0.8,,80,,,,,,,,,0,99,99,TBM981078,11:25:00,03DEC1998,12,1998,20,1.4,0,Winter,MTB,2,4,0,2,2,20,1999,9113,1112.69726502783,7,12684.447768
TBM1998120307,AM,,,B,20,1,-82.387833,27.859667,0.8,C,136,NO,0.3,,0,,,,,,,,,0,9,8,TBM981088,11:28:00,03DEC1998,12,1998,20,1.4,0,Winter,HB,10,2,7,7,10,72,1999,NA,NA,3,3127.9801709
TBM1998120410,AM,,,B,20,1,-82.653,27.912167,0.7,A,81,YES,0.7,,0,,,,,,,,,1,99,99,TBM981094,12:50:00,04DEC1998,12,1998,20,1.4,0,Winter,OTB,1,0,3,1,2,14,1999,NA,NA,21,6230.095118
TBM1998120703,AM,,,A,20,1,-82.552833,27.855167,0.5,B,128,YES,0.5,,100,,,,,,,,,0,30,30,TBM981072,9:54:00,07DEC1998,12,1998,20,1.4,0,Winter,OTB,9,10,10,10,8,94,1999,9113,253.721206437645,26,2301.490096
TBM1998120704,AM,,,B,20,1,-82.5295,27.829167,0.6,B,160,YES,0.6,,0,,,,,,,,,0,99,99,TBM981073,10:27:00,07DEC1998,12,1998,20,1.4,0,Winter,MTB,2,4,3,2,5,32,1999,NA,NA,27,11366.086965
TBM1998120705,AM,,,A,20,1,-82.628,27.743333,0.6,B,244,YES,0.6,,90,,,,,,,,,2,75,75,TBM981074,12:25:00,07DEC1998,12,1998,20,1.4,0,Winter,MTB,8,6,7,8,8,74,1999,NA,NA,17,7685.8332152
TBM1998120805,AM,,,B,20,1,-82.6325,27.999167,0.3,A,18,YES,0.3,,0,,,,,,,,,0,99,99,TBM981106,10:42:00,08DEC1998,12,1998,20,1.4,0,Winter,OTB,1,0,0,0,2,6,1999,9116,483.426364365338,24,9065.0167245
TBM1998120807,AM,,,A,20,1,-82.577667,27.975667,0.4,A,29,YES,0.4,,100,,,,,,,,,1,99,99,TBM981107,11:17:00,08DEC1998,12,1998,20,1.4,0,Winter,OTB,8,1,3,7,10,58,1999,NA,NA,24,9065.0167245
TBM1998120811,AM,,,A,20,1,-82.661,27.995,0.6,A,16,YES,0.5,,80,,,,,,,,,0.1,99,99,TBM981109,13:05:00,08DEC1998,12,1998,20,1.4,0.1,Winter,OTB,5,9,7,5,10,72,1999,NA,NA,23,10324.219466
TBM1998120910,AM,,,B,20,1,-82.436167,27.775333,1,C,219,YES,1,,0,,,,,,,,,0,20,20,TBM981128,11:45:00,09DEC1998,12,1998,20,1.4,0.3,Winter,MTB,1,0,0,1,2,8,1999,NA,NA,6,20137.862998
TBM1998120912,AM,,,B,20,1,-82.4425,27.766,0.6,C,236,YES,0.6,,0,,,,,,,,,0,99,99,TBM981129,12:00:00,09DEC1998,12,1998,20,1.4,0,Winter,MTB,1,0,0,1,2,8,1999,NA,NA,6,20137.862998
TBM1998121501,AM,,,A,20,1,-82.479833,27.722667,0.3,C,269,YES,0.3,,90,,,,,,,,,0,42,40,TBM981130,10:00:00,15DEC1998,12,1998,20,1.4,0,Winter,MTB,2,1,3,1,5,24,1999,NA,NA,6,20137.862998
TBM1998121504,AM,,,B,20,1,-82.565833,27.630167,0.7,E,362,YES,0.7,,0,,,,,,,,,0,99,99,TBM981133,12:45:00,15DEC1998,12,1998,20,1.4,0,Winter,LTB,2,4,0,2,5,26,1999,9116,2270.8811000018,8,21773.055647
TBM1999010403,AM,,,B,20,1,-82.4165,27.889167,0.6,C,109,YES,0.6,,0,,,,,,,,,0,99,99,TBM990003,11:00:00,04JAN1999,1,1999,20,1.4,0,Winter,HB,7,0,7,7,10,62,2001,NA,NA,3,3127.9801709
TBM1999010502,AM,,,B,20,1,-82.687,27.971333,0.6,A,22,YES,0.6,,0,,,,,,,,,0,99,99,TBM990005,10:00:00,05JAN1999,1,1999,20,1.4,0,Winter,OTB,1,0,0,1,2,8,2001,NA,NA,23,10324.219466
TBM1999010602,AM,,,A,20,1,-82.594667,27.802667,0.9,B,175,YES,1,,95,,,,,,,,,0,99,99,TBM990012,9:20:00,06JAN1999,1,1999,20,1.4,0.1,Winter,MTB,1,0,0,1,2,8,2001,NA,NA,18,8914.5691846
TBM1999010605,AM,,,B,20,1,-82.623667,27.744,0.9,B,244,YES,1,,0,,,,,,,,,0,10,10,TBM990015,11:40:00,06JAN1999,1,1999,20,1.4,0,Winter,MTB,1,0,0,1,2,8,2001,NA,NA,17,7685.8332152
TBM1999010708,AM,,,A,20,1,-82.6295,27.558667,0.5,E,404,YES,0.5,,30,,,,,,,,,0,50,45,TBM990026,10:50:00,07JAN1999,1,1999,20,1.4,0.4,Winter,LTB,2,2,3,2,5,28,2001,9113,1118.9110065674,8,21773.055647
TBM1999010710,AM,,,B,20,1,-82.633333,27.554,0.3,E,403,YES,0.3,,0,,,,,,,,,0,40,35,TBM990027,11:08:00,07JAN1999,1,1999,20,1.4,0,Winter,LTB,0,0,0,0,0,0,2001,NA,NA,8,21773.055647
TBM1999010810,AM,,,B,20,1,-82.473833,27.750333,0.3,C,234,YES,0.3,,0,,,,,,,,,0,90,85,TBM990020,11:15:00,08JAN1999,1,1999,20,1.4,0,Winter,MTB,2,4,3,2,5,32,2001,NA,NA,6,20137.862998
TBM1999010813,AM,,,A,20,1,-82.518,27.706833,0.4,C,285,YES,0.6,,100,,,,,,,,,0,95,90,TBM990022,12:05:00,08JAN1999,1,1999,20,1.4,0.2,Winter,MTB,3,5,0,3,5,32,2001,NA,NA,7,12684.447768
TBM1999010814,AM,,,A,20,1,-82.524333,27.695833,0.8,E,304,YES,0.8,,100,,,,,,,,,0,99,99,TBM990023,12:25:00,08JAN1999,1,1999,20,1.4,0,Winter,MTB,5,1,0,5,8,38,2001,9116,1026.6421171608,7,12684.447768
TBM1999010815,AM,,,B,20,1,-82.645833,27.680833,0.9,B,314,YES,0.9,,0,,,,,,,,,0,99,99,TBM990017,12:28:00,08JAN1999,1,1999,20,1.4,0,Winter,LTB,0,0,0,0,0,0,2001,9116,719.754554121879,16,8905.9006299
TBM1999011201,AM,,,A,20,1,-82.531667,27.924,0.5,A,72,YES,0.5,,70,,,,,,,,,0,26,25,TBM990057,8:59:00,12JAN1999,1,1999,20,1.4,0,Winter,OTB,3,5,3,3,5,38,2001,NA,NA,25,6527.2609432
TBM1999011203,AM,,,A,20,1,-82.6965,27.921833,0.3,A,62,YES,0.3,,75,,,,,,,,,1,17,15,TBM990058,10:00:00,12JAN1999,1,1999,20,1.4,0,Winter,OTB,2,4,0,2,2,20,2001,NA,NA,22,5889.9419909
TBM1999011210,AM,,,B,20,1,-82.624,27.889,0.6,A,97,YES,0.6,,20,,,,,,,,,0,99,99,TBM990061,13:32:00,12JAN1999,1,1999,20,1.4,0,Winter,OTB,0,0,0,0,0,0,2001,9116,420.370571381736,20,5436.0899314
TBM1999011901,AM,,,B,20,1,-82.44,27.8225,0.6,C,165,YES,1,,0,,,,,,,,,0,80,40,TBM990008,10:32:00,19JAN1999,1,1999,20,1.4,0,Winter,HB,1,0,0,1,2,8,2001,NA,NA,29,2277.8200299
TBM1999012007,AM,,,A,20,1,-82.719333,27.528833,0.6,E,418,YES,0.6,,75,,,,,,,,,0,70,65,TBM990032,10:08:00,20JAN1999,1,1999,20,1.4,0,Winter,LTB,2,5,0,2,5,28,2001,NA,NA,10,9928.7089733
TBM1999020102,AM,,,B,20,1,-82.622167,27.888833,0.5,A,97,YES,0.5,,5,,,,,,,,,0.1,99,99,TBM990102,9:55:00,01FEB1999,2,1999,20,1.4,0,Winter,OTB,3,1,3,2,8,34,2001,9116,420.370571381736,20,5436.0899314
TBM1999020103,AM,,,A,20,1,-82.622167,27.888833,0.5,A,97,YES,0.5,,90,,,,,,,,,0,99,99,TBM990103,10:05:00,01FEB1999,2,1999,20,1.4,0,Winter,OTB,2,6,0,2,5,30,2001,9116,420.370571381736,20,5436.0899314
TBM1999020803,AM,,,B,20,1,-82.696333,27.632833,0.4,D,354,YES,0.4,,0,,,,,,,,,0,99,99,TBM990108,10:42:00,08FEB1999,2,1999,20,1.4,0,Winter,LTB,0,0,0,0,0,0,2001,9116,5751.5508243631,12,18816.122087
TBM1999020804,AM,,,A,20,1,-82.673167,27.664167,0.5,D,330,YES,0.5,,70,,,,,,,,,0,99,99,TBM990109,11:04:00,08FEB1999,2,1999,20,1.4,0,Winter,LTB,6,3,0,6,8,46,2001,NA,NA,16,8905.9006299
TBM1999020905,AM,,,A,20,1,-82.413,27.896333,0.8,C,109,YES,0.8,,0,,,,,,,,,0,62,60,TBM990115,10:00:00,09FEB1999,2,1999,20,1.4,0,Winter,HB,6,4,10,4,10,68,2001,NA,NA,3,3127.9801709
TBM1999021102,AM,,,A,20,1,-82.584333,27.832833,0.7,B,156,YES,0.7,,30,,,,,,,,,1,99,99,TBM990153,10:25:00,11FEB1999,2,1999,20,1.4,0,Winter,OTB,1,0,0,1,2,8,2001,9116,760.86938006402,19,8681.7103268
TBM1999021103,AM,,,B,20,1,-82.544833,27.846,0.5,B,142,YES,0.5,,0,,,,,,,,,0,99,99,TBM990154,10:52:00,11FEB1999,2,1999,20,1.4,0,Winter,OTB,1,0,0,1,2,8,2001,9113,592.135832893073,27,11366.086965
TBM1999021105,AM,,,A,20,1,-82.616667,27.8195,0.4,B,154,YES,0.4,,30,,,,,,,,,3,35,30,TBM990156,13:42:00,11FEB1999,2,1999,20,1.4,0,Winter,MTB,5,7,0,5,8,50,2001,NA,NA,18,8914.5691846
TBM1999021202,AM,,,B,20,1,-82.546,27.6625,0.4,E,338,YES,0.4,,0,,,,,,,,,0,99,99,TBM990147,10:24:00,12FEB1999,2,1999,20,1.4,0,Winter,MTB,2,4,0,2,2,20,2001,9113,942.335515865695,7,12684.447768
TBM1999021205,AM,,,A,20,1,-82.5825,27.595833,0.6,E,384,YES,0.6,,100,,,,,,,,,0.5,20,20,TBM990150,13:36:00,12FEB1999,2,1999,20,1.4,0,Winter,LTB,7,5,7,6,8,66,2001,9116,2517.57894213888,8,21773.055647
